review_id,text,label
558,"Okay product, decent for everyday use. standard works standard fine normal",neutral
559,"It's fine, does the job. average works okay average",neutral
560,Average experience overall. works normal average fine okay http://example.com,neutral
561,Exceeded my expectations in every way. great love great,positive
562,Exceeded my expectations in every way. love,positive
563,Not worth the money. I want a refund. refund waste broken broken late,negative
564,"Okay product, decent for everyday use. fine",neutral
565,Works as expected. Nothing special.,neutral
566,The item matches the description. okay standard works,neutral
567,Terrible experience. The item arrived broken. refund refund broken one star late,negative
568,Great value for the price. Will buy again. five stars great reliable fast,positive
569,Customer support was helpful and polite. fast five stars love fast,positive
570,The item matches the description. works normal normal,neutral
571,Customer support was helpful and polite. great five stars excellent reliable #deal,positive
572,Very poor quality and slow shipping. waste broken late waste refund,negative
573,"It's fine, does the job.",neutral
574,Completely disappointed. Do not recommend. late,negative
575,Completely disappointed. Do not recommend. one star waste refund,negative
576,"It's fine, does the job. standard standard standard works average",neutral
577,Very poor quality and slow shipping. waste late late,negative
578,The item matches the description. okay normal average standard,neutral
579,Support was unhelpful and rude. broken waste late one star bad http://example.com,negative
580,Amazing quality and fast delivery! Totally satisfied. love reliable excellent,positive
581,The item matches the description. fine standard #deal,neutral
582,"Okay product, decent for everyday use. works normal works",neutral
583,Customer support was helpful and polite. excellent excellent fast fast,positive
584,Customer support was helpful and polite. great,positive
585,Very poor quality and slow shipping. waste one star broken,negative
586,"Okay product, decent for everyday use. normal works okay fine okay",neutral
587,Customer support was helpful and polite. fast http://example.com,positive
588,Exceeded my expectations in every way. great love five stars fast,positive
589,I love this product. Highly recommended. five stars reliable,positive
590,Exceeded my expectations in every way. great reliable,positive
591,Completely disappointed. Do not recommend. http://example.com,negative
592,I love this product. Highly recommended.,positive
593,I love this product. Highly recommended.,positive
594,Works as expected. Nothing special.,neutral
595,Amazing quality and fast delivery! Totally satisfied. reliable fast love fast,positive
596,Exceeded my expectations in every way.,positive
597,Terrible experience. The item arrived broken. bad bad refund,negative
598,"Okay product, decent for everyday use. okay fine works",neutral
599,Completely disappointed. Do not recommend. one star one star late broken broken,negative
600,"Okay product, decent for everyday use. works average fine",neutral
601,"Okay product, decent for everyday use. okay okay #deal",neutral
602,Completely disappointed. Do not recommend. one star,negative
603,Support was unhelpful and rude. broken waste,negative
604,Very poor quality and slow shipping. #deal,negative
605,Very poor quality and slow shipping. waste,negative
606,Very poor quality and slow shipping. late refund broken waste,negative
607,Not worth the money. I want a refund.,negative
608,I love this product. Highly recommended. excellent five stars great reliable,positive
609,Terrible experience. The item arrived broken. late http://example.com,negative
610,I love this product. Highly recommended. excellent great fast,positive
611,The item matches the description. fine,neutral
612,Average experience overall.,neutral
613,Completely disappointed. Do not recommend. waste one star bad one star,negative
614,Completely disappointed. Do not recommend. http://example.com,negative
615,Exceeded my expectations in every way. five stars great,positive
616,Completely disappointed. Do not recommend. broken broken http://example.com,negative
617,Support was unhelpful and rude. refund broken waste bad #deal,negative
